,Image_Path,Label,Class_Name,Width,Height
1391,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00705.jpg,watercress,89,500,671
1392,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00716.jpg,watercress,89,501,667
1393,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00687.jpg,watercress,89,500,667
1394,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00657.jpg,watercress,89,501,667
1395,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00667.jpg,watercress,89,500,647
1396,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00621.jpg,watercress,89,500,666
1397,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00643.jpg,watercress,89,500,711
1398,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00616.jpg,watercress,89,501,540
1399,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00642.jpg,watercress,89,500,556
1400,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00735.jpg,watercress,89,500,719
1401,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00754.jpg,watercress,89,501,667
1402,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00601.jpg,watercress,89,501,590
1403,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00733.jpg,watercress,89,500,667
1404,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00715.jpg,watercress,89,500,667
1405,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00743.jpg,watercress,89,500,667
1406,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00672.jpg,watercress,89,500,772
1407,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00613.jpg,watercress,89,501,583
1408,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00631.jpg,watercress,89,500,535
1409,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00761.jpg,watercress,89,500,667
1410,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00704.jpg,watercress,89,500,667
1411,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00748.jpg,watercress,89,500,667
1412,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00604.jpg,watercress,89,500,754
1413,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00689.jpg,watercress,89,588,500
1414,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00729.jpg,watercress,89,500,667
1415,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00673.jpg,watercress,89,500,667
1416,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00688.jpg,watercress,89,500,667
1417,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00739.jpg,watercress,89,500,669
1418,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00651.jpg,watercress,89,500,752
1419,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00660.jpg,watercress,89,500,667
1420,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00685.jpg,watercress,89,500,667
1421,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00751.jpg,watercress,89,667,500
1422,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00622.jpg,watercress,89,500,667
1423,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00611.jpg,watercress,89,500,667
1424,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00600.jpg,watercress,89,518,500
1425,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00697.jpg,watercress,89,500,667
1426,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00648.jpg,watercress,89,500,667
1427,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00703.jpg,watercress,89,501,667
1428,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00693.jpg,watercress,89,500,636
1429,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00612.jpg,watercress,89,536,500
1430,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00682.jpg,watercress,89,667,500
1431,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00683.jpg,watercress,89,501,625
1432,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00760.jpg,watercress,89,753,501
1433,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00655.jpg,watercress,89,500,669
1434,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00758.jpg,watercress,89,500,667
1435,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00777.jpg,watercress,89,501,709
1436,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00680.jpg,watercress,89,699,500
1437,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00632.jpg,watercress,89,500,667
1438,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00686.jpg,watercress,89,500,751
1439,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00638.jpg,watercress,89,500,667
1440,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00647.jpg,watercress,89,500,715
1441,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00608.jpg,watercress,89,500,667
1442,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00605.jpg,watercress,89,500,666
1443,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00776.jpg,watercress,89,500,667
1444,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00728.jpg,watercress,89,500,666
1445,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00737.jpg,watercress,89,500,750
1446,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00615.jpg,watercress,89,667,500
1447,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00765.jpg,watercress,89,500,667
1448,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00671.jpg,watercress,89,500,714
1449,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00747.jpg,watercress,89,500,666
1450,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00650.jpg,watercress,89,500,667
1451,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00769.jpg,watercress,89,500,638
1452,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00772.jpg,watercress,89,501,753
1453,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00742.jpg,watercress,89,500,666
1454,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00734.jpg,watercress,89,500,750
1455,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00706.jpg,watercress,89,500,596
1456,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00628.jpg,watercress,89,500,667
1457,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00774.jpg,watercress,89,500,568
1458,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00653.jpg,watercress,89,501,667
1459,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00778.jpg,watercress,89,500,667
1460,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00721.jpg,watercress,89,500,667
1461,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00727.jpg,watercress,89,689,500
1462,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00718.jpg,watercress,89,500,667
1463,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00732.jpg,watercress,89,500,667
1464,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00602.jpg,watercress,89,501,667
1465,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00717.jpg,watercress,89,500,667
1466,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00662.jpg,watercress,89,500,731
1467,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00644.jpg,watercress,89,501,536
1468,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00646.jpg,watercress,89,500,750
1469,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00757.jpg,watercress,89,500,667
1470,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00665.jpg,watercress,89,500,667
1471,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00770.jpg,watercress,89,561,500
1472,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00731.jpg,watercress,89,500,596
1473,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00701.jpg,watercress,89,501,667
1474,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00656.jpg,watercress,89,500,667
1475,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00649.jpg,watercress,89,500,700
1476,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00666.jpg,watercress,89,500,567
1477,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00694.jpg,watercress,89,500,667
1478,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00639.jpg,watercress,89,500,667
1479,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00630.jpg,watercress,89,500,797
1480,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00626.jpg,watercress,89,501,699
1481,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00709.jpg,watercress,89,500,667
1482,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00722.jpg,watercress,89,500,536
1483,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00677.jpg,watercress,89,500,623
1484,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00710.jpg,watercress,89,500,650
1485,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00663.jpg,watercress,89,501,667
1486,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00713.jpg,watercress,89,500,667
1487,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00603.jpg,watercress,89,500,667
1488,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00619.jpg,watercress,89,500,667
1489,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00606.jpg,watercress,89,500,610
1490,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00670.jpg,watercress,89,500,677
1491,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00633.jpg,watercress,89,500,627
1492,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00768.jpg,watercress,89,588,500
1493,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00664.jpg,watercress,89,501,667
1494,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00635.jpg,watercress,89,500,750
1495,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00641.jpg,watercress,89,500,579
1496,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00750.jpg,watercress,89,500,622
1497,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00674.jpg,watercress,89,500,667
1498,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00618.jpg,watercress,89,500,667
1499,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00712.jpg,watercress,89,500,667
1500,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00678.jpg,watercress,89,500,667
1501,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00668.jpg,watercress,89,501,667
1502,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00679.jpg,watercress,89,523,500
1503,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00661.jpg,watercress,89,500,704
1504,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00719.jpg,watercress,89,500,667
1505,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00702.jpg,watercress,89,501,667
1506,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00614.jpg,watercress,89,500,667
1507,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00620.jpg,watercress,89,500,667
1508,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00658.jpg,watercress,89,500,750
1509,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00738.jpg,watercress,89,596,500
1510,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00675.jpg,watercress,89,501,667
1511,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00681.jpg,watercress,89,500,667
1512,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00711.jpg,watercress,89,500,754
1513,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00690.jpg,watercress,89,500,667
1514,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00736.jpg,watercress,89,500,667
1515,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00723.jpg,watercress,89,500,546
1516,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00625.jpg,watercress,89,500,667
1517,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00775.jpg,watercress,89,500,667
1518,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00773.jpg,watercress,89,500,667
1519,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00598.jpg,watercress,89,500,667
1520,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00607.jpg,watercress,89,500,571
1521,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00637.jpg,watercress,89,500,630
1522,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00780.jpg,watercress,89,500,732
1523,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00762.jpg,watercress,89,642,501
1524,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00744.jpg,watercress,89,500,594
1525,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00636.jpg,watercress,89,500,667
1526,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00714.jpg,watercress,89,500,667
1527,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00766.jpg,watercress,89,701,500
1528,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00767.jpg,watercress,89,500,667
1529,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00695.jpg,watercress,89,500,657
1530,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00684.jpg,watercress,89,500,667
1531,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00698.jpg,watercress,89,500,750
1532,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00659.jpg,watercress,89,501,646
1533,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00707.jpg,watercress,89,500,667
1534,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00629.jpg,watercress,89,500,629
1535,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00771.jpg,watercress,89,500,674
1536,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00720.jpg,watercress,89,500,760
1537,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00609.jpg,watercress,89,500,519
1538,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00700.jpg,watercress,89,500,667
1539,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00599.jpg,watercress,89,501,551
1540,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00753.jpg,watercress,89,500,636
1541,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00725.jpg,watercress,89,500,666
1542,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_00669.jpg,watercress,89,527,500
1543,/content/drive/MyDrive/Continental_task/Dataset/train/89/image_07284.jpg,watercress,89,500,905
1544,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04560.jpg,lenten rose,40,500,560
1545,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04562.jpg,lenten rose,40,500,667
1546,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04569.jpg,lenten rose,40,500,724
1547,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04558.jpg,lenten rose,40,500,626
1548,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04559.jpg,lenten rose,40,500,705
1549,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04570.jpg,lenten rose,40,500,667
1550,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04571.jpg,lenten rose,40,500,667
1551,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04567.jpg,lenten rose,40,500,535
1552,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04564.jpg,lenten rose,40,500,516
1553,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04572.jpg,lenten rose,40,500,667
1554,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04566.jpg,lenten rose,40,500,666
1555,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04565.jpg,lenten rose,40,500,582
1556,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04561.jpg,lenten rose,40,500,569
1557,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04589.jpg,lenten rose,40,500,628
1558,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04599.jpg,lenten rose,40,500,567
1559,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04595.jpg,lenten rose,40,500,667
1560,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04622.jpg,lenten rose,40,529,500
1561,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04621.jpg,lenten rose,40,500,545
1562,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04618.jpg,lenten rose,40,518,500
1563,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04590.jpg,lenten rose,40,641,500
1564,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04597.jpg,lenten rose,40,526,500
1565,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04616.jpg,lenten rose,40,500,667
1566,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04613.jpg,lenten rose,40,500,523
1567,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04623.jpg,lenten rose,40,500,658
1568,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04601.jpg,lenten rose,40,500,667
1569,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04592.jpg,lenten rose,40,500,750
1570,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04607.jpg,lenten rose,40,500,667
1571,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04577.jpg,lenten rose,40,500,750
1572,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04614.jpg,lenten rose,40,500,632
1573,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04580.jpg,lenten rose,40,500,531
1574,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04606.jpg,lenten rose,40,500,667
1575,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04620.jpg,lenten rose,40,500,563
1576,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04583.jpg,lenten rose,40,500,825
1577,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04611.jpg,lenten rose,40,500,667
1578,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04576.jpg,lenten rose,40,669,500
1579,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04594.jpg,lenten rose,40,500,666
1580,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04585.jpg,lenten rose,40,500,538
1581,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04598.jpg,lenten rose,40,500,667
1582,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04591.jpg,lenten rose,40,500,728
1583,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04574.jpg,lenten rose,40,500,516
1584,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04603.jpg,lenten rose,40,500,667
1585,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04602.jpg,lenten rose,40,500,667
1586,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04600.jpg,lenten rose,40,500,605
1587,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04617.jpg,lenten rose,40,500,565
1588,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04610.jpg,lenten rose,40,500,620
1589,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04612.jpg,lenten rose,40,500,700
1590,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04593.jpg,lenten rose,40,500,804
1591,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04581.jpg,lenten rose,40,537,500
1592,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04615.jpg,lenten rose,40,500,624
1593,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04619.jpg,lenten rose,40,500,566
1594,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04624.jpg,lenten rose,40,500,706
1595,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04605.jpg,lenten rose,40,500,750
1596,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04575.jpg,lenten rose,40,500,537
1597,/content/drive/MyDrive/Continental_task/Dataset/train/40/image_04604.jpg,lenten rose,40,500,667
1598,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04082.jpg,artichoke,29,500,666
1599,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04114.jpg,artichoke,29,500,667
1600,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04132.jpg,artichoke,29,500,718
1601,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04111.jpg,artichoke,29,500,688
1602,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04098.jpg,artichoke,29,500,667
1603,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04135.jpg,artichoke,29,500,669
1604,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04128.jpg,artichoke,29,500,666
1605,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04126.jpg,artichoke,29,500,667
1606,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04140.jpg,artichoke,29,500,667
1607,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04139.jpg,artichoke,29,500,667
1608,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04094.jpg,artichoke,29,500,701
1609,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04136.jpg,artichoke,29,500,554
1610,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04122.jpg,artichoke,29,500,666
1611,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04118.jpg,artichoke,29,500,752
1612,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04102.jpg,artichoke,29,500,591
1613,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04087.jpg,artichoke,29,500,747
1614,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04123.jpg,artichoke,29,667,500
1615,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04130.jpg,artichoke,29,667,500
1616,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04096.jpg,artichoke,29,648,500
1617,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04133.jpg,artichoke,29,500,667
1618,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04110.jpg,artichoke,29,500,667
1619,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04091.jpg,artichoke,29,500,622
1620,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04119.jpg,artichoke,29,500,667
1621,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04092.jpg,artichoke,29,599,500
1622,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04106.jpg,artichoke,29,624,500
1623,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04144.jpg,artichoke,29,667,500
1624,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04141.jpg,artichoke,29,500,666
1625,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04088.jpg,artichoke,29,500,668
1626,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04129.jpg,artichoke,29,500,629
1627,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04105.jpg,artichoke,29,500,679
1628,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04134.jpg,artichoke,29,500,667
1629,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04100.jpg,artichoke,29,500,534
1630,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04081.jpg,artichoke,29,569,500
1631,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04117.jpg,artichoke,29,500,734
1632,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04109.jpg,artichoke,29,530,500
1633,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04085.jpg,artichoke,29,500,891
1634,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04138.jpg,artichoke,29,500,667
1635,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04131.jpg,artichoke,29,500,752
1636,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04089.jpg,artichoke,29,500,667
1637,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04113.jpg,artichoke,29,500,666
1638,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04101.jpg,artichoke,29,500,752
1639,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04115.jpg,artichoke,29,500,667
1640,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04121.jpg,artichoke,29,500,667
1641,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04127.jpg,artichoke,29,500,752
1642,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04093.jpg,artichoke,29,502,500
1643,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04084.jpg,artichoke,29,769,500
1644,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04107.jpg,artichoke,29,500,614
1645,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04125.jpg,artichoke,29,500,667
1646,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04086.jpg,artichoke,29,547,500
1647,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04120.jpg,artichoke,29,500,667
1648,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04153.jpg,artichoke,29,500,752
1649,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04148.jpg,artichoke,29,500,667
1650,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04158.jpg,artichoke,29,500,517
1651,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04149.jpg,artichoke,29,667,500
1652,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04154.jpg,artichoke,29,500,591
1653,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04147.jpg,artichoke,29,500,750
1654,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04155.jpg,artichoke,29,500,705
1655,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04156.jpg,artichoke,29,500,750
1656,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04157.jpg,artichoke,29,500,533
1657,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04152.jpg,artichoke,29,500,752
1658,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04151.jpg,artichoke,29,500,666
1659,/content/drive/MyDrive/Continental_task/Dataset/train/29/image_04150.jpg,artichoke,29,500,667
1660,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06476.jpg,love in the mist,33,500,667
1661,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06452.jpg,love in the mist,33,500,666
1662,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06469.jpg,love in the mist,33,500,615
1663,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06449.jpg,love in the mist,33,570,500
1664,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06445.jpg,love in the mist,33,500,567
1665,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06475.jpg,love in the mist,33,500,667
1666,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06477.jpg,love in the mist,33,500,746
1667,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06465.jpg,love in the mist,33,500,602
1668,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06459.jpg,love in the mist,33,660,500
1669,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06472.jpg,love in the mist,33,500,699
1670,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06474.jpg,love in the mist,33,500,667
1671,/content/drive/MyDrive/Continental_task/Dataset/train/33/image_06447.jpg,love in the mist,33,616,500
